:@computed_region_43wa_7qmu,:@computed_region_6mkv_f3dw,:@computed_region_awaf_s7ux,:@computed_region_bdys_3d7i,:@computed_region_d3ds_rm58,:@computed_region_d9mm_jgwp,:@computed_region_rpca_8um6,:@computed_region_vrxf_vc4k,arrest,beat,block,case_number,community_area,date,description,district,domestic,fbi_code,id,iucr,latitude,location,location_description,longitude,primary_type,updated_on,ward,x_coordinate,y_coordinate,year
36,21182,22,669,73,14,55,37,False,1834,005XX N STATE ST,JC201134,8,2019-03-25T16:30:00.000,POCKET-PICKING,018,False,06,11635931,0870,41.891404732,"{'type': 'Point', 'coordinates': [-87.628061509, 41.891404732]}",CTA TRAIN,-87.628061509,THEFT,2019-04-01T16:21:13.000,42,1176278,1903807,2019
39,22616,37,241,6,5,15,31,False,1914,045XX N BROADWAY,JC200547,3,2019-03-25T16:30:00.000,$500 AND UNDER,019,False,06,11635326,0820,41.963618961,"{'type': 'Point', 'coordinates': [-87.656335064, 41.963618961]}",STREET,-87.656335064,THEFT,2019-04-01T16:21:13.000,46,1168372,1930060,2019
26,14920,8,270,158,15,43,33,False,1235,015XX W 21ST ST,JC199558,31,2019-03-25T16:30:00.000,TO VEHICLE,012,False,14,11634545,1320,41.854183842,"{'type': 'Point', 'coordinates': [-87.665595083, 41.854183842]}",VEHICLE NON-COMMERCIAL,-87.665595083,CRIMINAL DAMAGE,2019-04-01T16:21:13.000,25,1166164,1890162,2019
49,4299,10,455,190,7,5,24,False,1422,032XX W LE MOYNE ST,JC199427,23,2019-03-25T16:30:00.000,OTHER VEHICLE OFFENSE,014,False,26,11634367,5002,41.908273451,"{'type': 'Point', 'coordinates': [-87.708098556, 41.908273451]}",STREET,-87.708098556,OTHER OFFENSE,2019-04-01T16:21:13.000,26,1154441,1909785,2019
49,22535,10,455,190,7,5,24,False,1422,033XX W NORTH AVE,JC199486,23,2019-03-25T16:30:00.000,OVER $500,014,True,06,11635347,0810,41.910064005,"{'type': 'Point', 'coordinates': [-87.710865831, 41.910064005]}",COMMERCIAL / BUSINESS OFFICE,-87.710865831,THEFT,2019-04-01T16:21:13.000,26,1153683,1910432,2019
36,21182,22,159,74,14,6,37,False,1834,005XX N MICHIGAN AVE,JC199262,8,2019-03-25T16:29:00.000,RETAIL THEFT,018,False,06,11634382,0860,41.891465732,"{'type': 'Point', 'coordinates': [-87.624153044, 41.891465732]}",DEPARTMENT STORE,-87.624153044,THEFT,2019-04-01T16:21:13.000,42,1177342,1903838,2019
47,21202,47,527,255,19,25,48,True,0434,103XX S TORRENCE AVE,JC199301,51,2019-03-25T16:26:00.000,$500 AND UNDER,004,False,06,11634404,0820,41.707706931,"{'type': 'Point', 'coordinates': [-87.559651388, 41.707706931]}",GAS STATION,-87.559651388,THEFT,2019-04-01T16:21:13.000,7,1195507,1837029,2019
8,22248,49,776,103,13,56,61,True,0821,049XX S KEDZIE AVE,JC199271,63,2019-03-25T16:20:00.000,RETAIL THEFT,008,False,06,11634303,0860,41.803671998,"{'type': 'Point', 'coordinates': [-87.703846021, 41.803671998]}",DEPARTMENT STORE,-87.703846021,THEFT,2019-04-01T16:21:13.000,14,1155878,1871677,2019
23,21184,11,737,123,16,28,28,False,1124,031XX W MADISON ST,JC199981,27,2019-03-25T16:20:00.000,SIMPLE,011,False,08B,11634913,0460,41.880986501,"{'type': 'Point', 'coordinates': [-87.704905476, 41.880986501]}",CONVENIENCE STORE,-87.704905476,BATTERY,2019-04-01T16:21:13.000,28,1155383,1899848,2019
25,4449,38,731,31,5,22,57,False,1924,008XX W BELMONT AVE,JC199515,6,2019-03-25T16:15:00.000,RETAIL THEFT,019,False,06,11634482,0860,41.939974192,"{'type': 'Point', 'coordinates': [-87.649741406, 41.939974192]}",SMALL RETAIL STORE,-87.649741406,THEFT,2019-04-01T16:21:13.000,44,1170234,1921458,2019
14,21572,36,33,155,21,57,30,True,1132,039XX W ROOSEVELT RD,JC199290,29,2019-03-25T16:15:00.000,SOLICIT NARCOTICS ON PUBLICWAY,011,False,18,11634259,2092,41.866199931,"{'type': 'Point', 'coordinates': [-87.723124109, 41.866199931]}",SIDEWALK,-87.723124109,NARCOTICS,2019-04-01T16:21:13.000,24,1150460,1894424,2019
47,21202,47,705,247,19,25,49,False,0432,103XX S INDIANAPOLIS AVE,JC200196,52,2019-03-25T16:00:00.000,$500 AND UNDER,004,False,06,11635140,0820,41.70724877,"{'type': 'Point', 'coordinates': [-87.529289713, 41.70724877]}",VEHICLE NON-COMMERCIAL,-87.529289713,THEFT,2019-04-01T16:21:13.000,10,1203799,1836938,2019
50,21869,20,129,58,12,48,11,False,1623,048XX N MILWAUKEE AVE,JC199535,11,2019-03-25T16:00:00.000,FROM BUILDING,016,False,06,11634547,0890,41.969405038,"{'type': 'Point', 'coordinates': [-87.762071065, 41.969405038]}",RESTAURANT,-87.762071065,THEFT,2019-04-01T16:21:13.000,45,1139601,1931959,2019
4,22260,53,122,211,18,60,67,True,0322,066XX S STATE ST,JC200448,69,2019-03-25T16:00:00.000,RETAIL THEFT,003,False,06,11635250,0860,41.773405326,"{'type': 'Point', 'coordinates': [-87.625143469, 41.773405326]}",GAS STATION,-87.625143469,THEFT,2019-04-01T16:21:13.000,20,1177427,1860815,2019
35,21202,9,507,222,19,25,42,False,0414,079XX S JEFFERY BLVD,JC199504,46,2019-03-25T16:00:00.000,HARASSMENT BY ELECTRONIC MEANS,004,False,26,11634630,2826,41.750706424,"{'type': 'Point', 'coordinates': [-87.57596355, 41.750706424]}",RESIDENCE,-87.57596355,OTHER OFFENSE,2019-04-01T16:21:13.000,8,1190915,1852658,2019
37,21202,43,493,238,19,25,44,False,0412,088XX S YATES BLVD,JC199284,48,2019-03-25T15:58:00.000,THEFT OF LOST/MISLAID PROP,004,False,11,11634638,1220,41.734182273,"{'type': 'Point', 'coordinates': [-87.565932162, 41.734182273]}",STREET,-87.565932162,DECEPTIVE PRACTICE,2019-04-02T16:03:03.000,8,1193706,1846661,2019
50,21869,20,129,58,12,48,11,False,1623,052XX W STRONG ST,JC200488,11,2019-03-25T15:54:00.000,HARASSMENT BY ELECTRONIC MEANS,016,False,26,11635267,2826,41.970647598,"{'type': 'Point', 'coordinates': [-87.758658466, 41.970647598]}",RESIDENCE,-87.758658466,OTHER OFFENSE,2019-04-01T16:21:13.000,45,1140526,1932418,2019
43,4460,30,9,221,10,47,51,False,0533,003XX E 130TH ST,JC199283,54,2019-03-25T15:54:00.000,SIMPLE,005,False,08A,11634299,0560,41.658243693,"{'type': 'Point', 'coordinates': [-87.615135472, 41.658243693]}",APARTMENT,-87.615135472,ASSAULT,2019-04-01T16:21:13.000,9,1180507,1818874,2019
10,4301,1,583,104,24,36,4,False,0214,042XX S ST LAWRENCE AVE,JC199204,38,2019-03-25T15:53:00.000,DOMESTIC BATTERY SIMPLE,002,True,08B,11634372,0486,41.817345176,"{'type': 'Point', 'coordinates': [-87.611658416, 41.817345176]}",APARTMENT,-87.611658416,BATTERY,2019-04-01T16:21:13.000,4,1180971,1876857,2019
23,21572,11,765,123,16,30,28,False,1124,032XX W MONROE ST,JC199998,27,2019-03-25T15:45:00.000,SIMPLE,011,False,08B,11635040,0460,41.879633871,"{'type': 'Point', 'coordinates': [-87.707973888, 41.879633871]}","SCHOOL, PUBLIC, GROUNDS",-87.707973888,BATTERY,2019-04-01T16:21:13.000,28,1154551,1899349,2019
31,21554,17,487,230,20,59,70,False,0612,079XX S ABERDEEN ST,JC201231,71,2019-03-25T15:45:00.000,$500 AND UNDER,006,False,06,11635953,0820,41.749891251,"{'type': 'Point', 'coordinates': [-87.651300108, 41.749891251]}",STREET,-87.651300108,THEFT,2019-04-01T16:21:13.000,17,1170360,1852189,2019
49,22535,10,388,193,6,1,23,False,2535,019XX N HAMLIN AVE,JC199226,22,2019-03-25T15:43:00.000,TELEPHONE THREAT,025,False,08A,11634325,2820,41.916043916,"{'type': 'Point', 'coordinates': [-87.721631784, 41.916043916]}","SCHOOL, PRIVATE, BUILDING",-87.721631784,OTHER OFFENSE,2019-04-01T16:21:13.000,26,1150737,1912590,2019
26,14917,48,97,95,15,44,29,True,1232,004XX S HALSTED ST,JC199264,28,2019-03-25T15:41:00.000,FOUND SUSPECT NARCOTICS,012,False,18,11634540,2093,41.875820724,"{'type': 'Point', 'coordinates': [-87.647175913, 41.875820724]}",CTA TRAIN,-87.647175913,NARCOTICS,2019-04-01T16:21:13.000,25,1171119,1898086,2019
35,21546,9,141,235,20,61,40,False,0631,082XX S INGLESIDE AVE,JC199153,44,2019-03-25T15:35:00.000,SIMPLE,006,False,08B,11634492,0460,41.745382548,"{'type': 'Point', 'coordinates': [-87.601380078, 41.745382548]}",STREET,-87.601380078,BATTERY,2019-04-01T16:21:13.000,8,1183996,1850658,2019
21,21538,15,138,20,1,39,22,False,1732,032XX N LAWNDALE AVE,JC199184,21,2019-03-25T15:31:00.000,VIOLATE ORDER OF PROTECTION,017,True,26,11634364,4387,41.939920262,"{'type': 'Point', 'coordinates': [-87.719870948, 41.939920262]}",RESIDENCE,-87.719870948,OTHER OFFENSE,2019-04-01T16:21:13.000,30,1151154,1921294,2019
2,14924,19,789,128,23,37,59,False,0932,052XX S MARSHFIELD AVE,JC199203,61,2019-03-25T15:30:00.000,TO PROPERTY,009,True,14,11634246,1310,41.798671915,"{'type': 'Point', 'coordinates': [-87.66592596, 41.798671915]}",APARTMENT,-87.66592596,CRIMINAL DAMAGE,2019-04-01T16:21:13.000,16,1166231,1869933,2019
14,21572,36,98,141,16,30,30,False,1133,036XX W FILLMORE ST,JC199680,29,2019-03-25T15:30:00.000,SIMPLE,011,False,08B,11634726,0460,41.868102726,"{'type': 'Point', 'coordinates': [-87.716126667, 41.868102726]}",STREET,-87.716126667,BATTERY,2019-04-01T16:21:13.000,24,1152361,1895131,2019
26,14920,8,366,121,15,43,33,False,1234,020XX W 19TH ST,JC199377,31,2019-03-25T15:30:00.000,$500 AND UNDER,012,False,06,11634322,0820,41.855814992,"{'type': 'Point', 'coordinates': [-87.677206898, 41.855814992]}",STREET,-87.677206898,THEFT,2019-04-01T16:21:13.000,25,1162996,1890732,2019
36,14912,22,367,126,22,29,38,False,0113,0000X E ADAMS ST,JC199250,32,2019-03-25T15:30:00.000,ILLEGAL USE CASH CARD,001,False,11,11634310,1152,41.879498701,"{'type': 'Point', 'coordinates': [-87.626921913, 41.879498701]}",RESTAURANT,-87.626921913,DECEPTIVE PRACTICE,2019-04-01T16:21:13.000,42,1176624,1899471,2019
18,21538,13,613,21,5,39,46,False,1921,036XX N WESTERN AVE,JC202193,5,2019-03-25T15:30:00.000,VIOLATE ORDER OF PROTECTION,019,True,26,11637234,4387,41.947183891,"{'type': 'Point', 'coordinates': [-87.688269091, 41.947183891]}",SIDEWALK,-87.688269091,OTHER OFFENSE,2019-04-01T16:21:13.000,47,1159732,1924004,2019
36,14912,22,367,126,22,29,38,False,0113,0000X E ADAMS ST,JC199249,32,2019-03-25T15:30:00.000,FROM BUILDING,001,False,06,11634267,0890,41.879498701,"{'type': 'Point', 'coordinates': [-87.626921913, 41.879498701]}",RESTAURANT,-87.626921913,THEFT,2019-04-01T16:21:13.000,42,1176624,1899471,2019
14,21572,36,703,142,16,30,27,True,1132,042XX W FIFTH AVE,JC199237,26,2019-03-25T15:30:00.000,DOMESTIC BATTERY SIMPLE,011,True,08B,11634345,0486,41.871538795,"{'type': 'Point', 'coordinates': [-87.730644182, 41.871538795]}",APARTMENT,-87.730644182,BATTERY,2019-04-01T16:21:13.000,24,1148398,1896355,2019
45,22216,4,694,81,25,32,26,True,1532,049XX W ERIE ST,JC199493,25,2019-03-25T15:29:00.000,THEFT/RECOVERY: AUTOMOBILE,015,False,07,11634649,0930,41.892242076,"{'type': 'Point', 'coordinates': [-87.748824572, 41.892242076]}",STREET,-87.748824572,MOTOR VEHICLE THEFT,2019-04-01T16:21:13.000,37,1143395,1903865,2019
30,22257,6,333,207,13,58,64,False,0832,024XX W 71ST ST,JC199167,66,2019-03-25T15:24:00.000,DOMESTIC BATTERY SIMPLE,008,True,08B,11634305,0486,41.764687815,"{'type': 'Point', 'coordinates': [-87.683854359, 41.764687815]}",OTHER,-87.683854359,BATTERY,2019-04-01T16:21:13.000,17,1161436,1857512,2019
37,22538,43,245,225,19,24,39,True,0421,075XX S EXCHANGE AVE,JC199181,43,2019-03-25T15:20:00.000,TO LAND,004,False,26,11634379,1330,41.759012808,"{'type': 'Point', 'coordinates': [-87.560215615, 41.759012808]}",TAVERN/LIQUOR STORE,-87.560215615,CRIMINAL TRESPASS,2019-04-01T16:21:13.000,7,1195185,1855723,2019
23,21184,11,16,146,16,28,30,True,1135,011XX S CALIFORNIA AVE,JC199194,29,2019-03-25T15:15:00.000,DOMESTIC BATTERY SIMPLE,011,True,08B,11634336,0486,41.867671357,"{'type': 'Point', 'coordinates': [-87.695934543, 41.867671357]}",APARTMENT,-87.695934543,BATTERY,2019-04-01T16:21:13.000,28,1157862,1895014,2019
18,21538,13,110,21,5,39,46,False,1921,025XX W ADDISON ST,JC199438,5,2019-03-25T15:13:00.000,OVER $500,019,False,06,11634418,0810,41.946724511,"{'type': 'Point', 'coordinates': [-87.691501175, 41.946724511]}","SCHOOL, PUBLIC, BUILDING",-87.691501175,THEFT,2019-04-01T16:21:13.000,47,1158854,1923830,2019
23,14920,11,16,151,21,43,30,False,1023,025XX W 16TH ST,JC199337,29,2019-03-25T15:10:00.000,COUNTERFEIT CHECK,010,False,10,11634405,1122,41.859310188,"{'type': 'Point', 'coordinates': [-87.689641223, 41.859310188]}",COMMERCIAL / BUSINESS OFFICE,-87.689641223,DECEPTIVE PRACTICE,2019-04-01T16:21:13.000,28,1159599,1891980,2019
,,,,,,,,False,1234,017XX W 18TH ST,JC199151,31,2019-03-25T15:10:00.000,RETAIL THEFT,012,False,06,11635413,0860,,,SMALL RETAIL STORE,,THEFT,2019-04-01T16:21:13.000,25,,,2019
36,14310,22,92,93,22,41,38,False,0111,0000X W WASHINGTON ST,JC199154,32,2019-03-25T15:10:00.000,POCKET-PICKING,001,False,06,11634224,0870,41.883210775,"{'type': 'Point', 'coordinates': [-87.629906972, 41.883210775]}",CTA TRAIN,-87.629906972,THEFT,2019-04-01T16:21:13.000,42,1175800,1900817,2019
9,21559,12,166,135,17,11,66,False,0711,055XX S PRINCETON AVE,JC199216,68,2019-03-25T15:05:00.000,$500 AND UNDER,007,False,06,11634271,0820,41.793442695,"{'type': 'Point', 'coordinates': [-87.632968635, 41.793442695]}",STREET,-87.632968635,THEFT,2019-04-01T16:21:13.000,3,1175233,1868099,2019
36,14912,22,367,126,22,29,38,False,0113,002XX S WABASH AVE,JC199525,32,2019-03-25T15:03:00.000,TELEPHONE THREAT,001,False,08A,11634617,2820,41.879202837,"{'type': 'Point', 'coordinates': [-87.626113652, 41.879202837]}",SIDEWALK,-87.626113652,OTHER OFFENSE,2019-04-01T16:21:13.000,42,1176845,1899365,2019
1,22248,29,612,96,23,56,55,False,0911,032XX W 38TH ST,JC199725,58,2019-03-25T15:00:00.000,UNLAWFUL ENTRY,009,False,05,11634721,0620,41.824390676,"{'type': 'Point', 'coordinates': [-87.705235422, 41.824390676]}",RESIDENCE,-87.705235422,BURGLARY,2019-04-01T16:21:13.000,12,1155444,1879224,2019
36,14309,22,92,79,22,42,38,False,0122,001XX W LAKE ST,JC199569,32,2019-03-25T15:00:00.000,SIMPLE,001,False,08B,11634584,0460,41.885741529,"{'type': 'Point', 'coordinates': [-87.631344503, 41.885741529]}",CTA TRAIN,-87.631344503,BATTERY,2019-04-01T16:21:13.000,42,1175401,1901736,2019
1,22248,29,612,96,23,56,55,False,0911,033XX W 38TH PL,JC202897,58,2019-03-25T15:00:00.000,FORCIBLE ENTRY,009,False,05,11637369,0610,41.823443399,"{'type': 'Point', 'coordinates': [-87.70816142, 41.823443399]}",APARTMENT,-87.70816142,BURGLARY,2019-04-01T16:21:13.000,12,1154649,1878873,2019
45,4299,4,578,69,25,5,26,False,1531,048XX W CORTEZ ST,JC199668,25,2019-03-25T15:00:00.000,THEFT/RECOVERY: AUTOMOBILE,015,False,07,11634682,0930,41.899582746,"{'type': 'Point', 'coordinates': [-87.747174479, 41.899582746]}",STREET,-87.747174479,MOTOR VEHICLE THEFT,2019-04-01T16:21:13.000,37,1143826,1906543,2019
,,,,,,,,False,0811,055XX S MOODY AVE,JC205563,56,2019-03-25T15:00:00.000,$500 AND UNDER,008,False,06,11639476,0820,,,RESIDENCE,,THEFT,2019-04-01T16:21:13.000,13,,,2019
23,21572,11,659,83,16,30,27,False,1114,040XX W MAYPOLE AVE,JC199915,26,2019-03-25T15:00:00.000,$500 AND UNDER,011,False,06,11636259,0820,41.884661015,"{'type': 'Point', 'coordinates': [-87.727366318, 41.884661015]}",STREET,-87.727366318,THEFT,2019-04-01T16:21:13.000,28,1149257,1901143,2019
15,21867,23,773,271,13,58,60,False,0813,058XX S KOSTNER AVE,JC199294,62,2019-03-25T15:00:00.000,PRO EMP HANDS NO/MIN INJURY,008,False,08B,11634279,0484,41.786976965,"{'type': 'Point', 'coordinates': [-87.732778884, 41.786976965]}","SCHOOL, PRIVATE, BUILDING",-87.732778884,BATTERY,2019-04-01T16:21:13.000,13,1148032,1865537,2019
32,21559,17,512,215,17,11,66,False,0733,071XX S ABERDEEN ST,JC200161,68,2019-03-25T15:00:00.000,$500 AND UNDER,007,False,06,11635148,0820,41.764117123,"{'type': 'Point', 'coordinates': [-87.651662635, 41.764117123]}",RESIDENTIAL YARD (FRONT/BACK),-87.651662635,THEFT,2019-04-01T16:21:13.000,6,1170220,1857372,2019
2,22257,19,277,266,17,23,65,False,0713,061XX S BISHOP ST,JC199179,67,2019-03-25T15:00:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,11634333,0486,41.782447056,"{'type': 'Point', 'coordinates': [-87.660642136, 41.782447056]}",RESIDENCE,-87.660642136,BATTERY,2019-04-01T16:21:13.000,16,1167718,1864032,2019
,,,,,,,,False,0733,070XX S CARPENTER ST,JC207660,68,2019-03-25T15:00:00.000,FORCIBLE ENTRY,007,False,05,11641255,0610,,,RESIDENCE-GARAGE,,BURGLARY,2019-04-02T16:10:50.000,6,,,2019
37,21202,47,505,239,19,25,42,False,0424,082XX S HOUSTON AVE,JC199115,46,2019-03-25T14:50:00.000,VIOLATE ORDER OF PROTECTION,004,False,26,11635050,4387,41.745534625,"{'type': 'Point', 'coordinates': [-87.550351535, 41.745534625]}",SIDEWALK,-87.550351535,OTHER OFFENSE,2019-04-01T16:21:13.000,7,1197921,1850836,2019
13,21861,18,568,250,10,19,45,True,0511,0000X W 95TH ST,JC199127,49,2019-03-25T14:50:00.000,SEX OFFENDER: FAIL TO REGISTER,005,False,26,11634243,4650,41.721623049,"{'type': 'Point', 'coordinates': [-87.624701342, 41.721623049]}",CTA STATION,-87.624701342,OTHER OFFENSE,2019-04-01T16:21:13.000,21,1177703,1841947,2019
33,22538,32,152,262,18,24,39,False,0331,020XX E 71ST ST,JC199122,43,2019-03-25T14:49:00.000,AGGRAVATED: HANDGUN,003,False,04A,11634264,051A,41.766253144,"{'type': 'Point', 'coordinates': [-87.574758029, 41.766253144]}",OTHER,-87.574758029,ASSAULT,2019-04-01T16:21:13.000,5,1191194,1858326,2019
7,22216,36,69,137,25,32,26,True,1533,049XX W VAN BUREN ST,JC199170,25,2019-03-25T14:47:00.000,MANU/DEL:CANNABIS OVER 10 GMS,015,False,18,11634235,1822,41.874942359,"{'type': 'Point', 'coordinates': [-87.747752173, 41.874942359]}",SIDEWALK,-87.747752173,NARCOTICS,2019-04-01T16:21:13.000,29,1143730,1897563,2019
36,21182,22,159,74,14,6,37,False,1834,005XX N MICHIGAN AVE,JC199120,8,2019-03-25T14:45:00.000,$500 AND UNDER,018,False,06,11634192,0820,41.891465732,"{'type': 'Point', 'coordinates': [-87.624153044, 41.891465732]}",SIDEWALK,-87.624153044,THEFT,2019-04-01T16:21:13.000,42,1177342,1903838,2019
32,21559,31,512,215,17,11,66,False,0733,071XX S HALSTED ST,JC199094,68,2019-03-25T14:41:00.000,AGGRAVATED: OTHER DANG WEAPON,007,False,04A,11634335,0530,41.764748911,"{'type': 'Point', 'coordinates': [-87.644401916, 41.764748911]}",GAS STATION,-87.644401916,ASSAULT,2019-04-01T16:21:13.000,6,1172199,1857618,2019
24,21849,46,620,61,2,20,6,False,2031,050XX N FRANCISCO AVE,JC199111,4,2019-03-25T14:40:00.000,AGGRAVATED: HANDGUN,020,False,04B,11634309,041A,41.972983201,"{'type': 'Point', 'coordinates': [-87.701276976, 41.972983201]}",STREET,-87.701276976,BATTERY,2019-04-01T16:21:13.000,40,1156124,1933379,2019
2,21867,44,111,274,13,58,64,False,0825,060XX S MAPLEWOOD AVE,JC199191,66,2019-03-25T14:40:00.000,SIMPLE,008,False,08A,11634294,0560,41.783871376,"{'type': 'Point', 'coordinates': [-87.687426388, 41.783871376]}",RESIDENCE,-87.687426388,ASSAULT,2019-04-01T16:21:13.000,16,1160409,1864495,2019
7,22216,52,674,84,25,32,26,True,1512,001XX N CENTRAL AVE,JC199088,25,2019-03-25T14:40:00.000,POSS: HEROIN(WHITE),015,False,18,11634220,2024,41.883330195,"{'type': 'Point', 'coordinates': [-87.764964695, 41.883330195]}",STREET,-87.764964695,NARCOTICS,2019-04-01T16:21:13.000,29,1139022,1900588,2019
30,4300,6,199,232,13,8,69,False,0834,036XX W 79TH ST,JC199098,70,2019-03-25T14:40:00.000,TO PROPERTY,008,False,14,11634191,1310,41.749570943,"{'type': 'Point', 'coordinates': [-87.713437512, 41.749570943]}",RESIDENCE,-87.713437512,CRIMINAL DAMAGE,2019-04-01T16:21:13.000,18,1153405,1851944,2019
10,21192,1,461,116,24,10,5,False,0223,047XX S COTTAGE GROVE AVE,JC199152,38,2019-03-25T14:39:00.000,FALSE POLICE REPORT,002,False,24,11634549,2860,41.808981361,"{'type': 'Point', 'coordinates': [-87.606551046, 41.808981361]}",DEPARTMENT STORE,-87.606551046,PUBLIC PEACE VIOLATION,2019-04-01T16:21:13.000,4,1182389,1873821,2019
50,21869,20,693,43,12,48,11,True,1622,054XX N MARMORA AVE,JC199163,11,2019-03-25T14:37:00.000,POSS: CANNABIS MORE THAN 30GMS,016,False,18,11634242,1812,41.979954766,"{'type': 'Point', 'coordinates': [-87.775669342, 41.979954766]}",RESIDENCE PORCH/HALLWAY,-87.775669342,NARCOTICS,2019-04-01T16:21:13.000,45,1135878,1935779,2019
30,21554,6,573,231,20,59,70,False,0611,075XX S DAMEN AVE,JC199079,67,2019-03-25T14:35:00.000,TELEPHONE THREAT,006,True,08A,11634147,2820,41.756584202,"{'type': 'Point', 'coordinates': [-87.673314779, 41.756584202]}",RESIDENCE,-87.673314779,OTHER OFFENSE,2019-04-01T16:21:13.000,18,1164334,1854581,2019
13,21554,18,575,230,20,59,70,False,0612,079XX S ELIZABETH ST,JC199116,71,2019-03-25T14:35:00.000,$500 AND UNDER,006,True,06,11634236,0820,41.749501065,"{'type': 'Point', 'coordinates': [-87.654924899, 41.749501065]}",RESIDENCE,-87.654924899,THEFT,2019-04-01T16:21:13.000,21,1169372,1852039,2019
10,4301,1,161,114,24,36,4,False,0221,045XX S COTTAGE GROVE AVE,JC199155,38,2019-03-25T14:30:00.000,AGGRAVATED: OTHER DANG WEAPON,002,False,04B,11634213,0430,41.812719607,"{'type': 'Point', 'coordinates': [-87.606637175, 41.812719607]}",STREET,-87.606637175,BATTERY,2019-04-01T16:21:13.000,4,1182354,1875183,2019
45,22615,4,523,195,6,2,26,True,2533,049XX W CONCORD PL,JC199102,25,2019-03-25T14:21:00.000,UNLAWFUL POSS OF HANDGUN,025,False,15,11634286,143A,41.910489608,"{'type': 'Point', 'coordinates': [-87.750116643, 41.910489608]}",STREET,-87.750116643,WEAPONS VIOLATION,2019-04-01T16:21:13.000,37,1142998,1910512,2019
2,21867,44,183,276,13,58,64,False,0823,060XX S FRANCISCO AVE,JC199061,66,2019-03-25T14:15:00.000,SIMPLE,008,False,08A,11634150,0560,41.783718705,"{'type': 'Point', 'coordinates': [-87.695960069, 41.783718705]}",SIDEWALK,-87.695960069,ASSAULT,2019-04-01T16:21:13.000,16,1158082,1864422,2019
14,21569,36,201,152,21,57,32,True,1022,021XX S KEDZIE AVE,JC199178,30,2019-03-25T14:15:00.000,RECKLESS CONDUCT,010,False,24,11634275,0470,41.852505917,"{'type': 'Point', 'coordinates': [-87.7052761, 41.852505917]}",GAS STATION,-87.7052761,PUBLIC PEACE VIOLATION,2019-04-01T16:21:13.000,24,1155358,1889469,2019
10,14913,48,92,144,22,35,38,False,0123,005XX S LA SALLE ST,JC199058,32,2019-03-25T14:15:00.000,SIMPLE,001,False,08B,11635028,0460,41.875323928,"{'type': 'Point', 'coordinates': [-87.631719215, 41.875323928]}",CTA TRAIN,-87.631719215,BATTERY,2019-04-01T16:21:13.000,4,1175330,1897939,2019
6,22268,35,588,131,13,7,53,False,0811,053XX S OAK PARK AVE,JC199610,56,2019-03-25T14:15:00.000,SIMPLE,008,False,08B,11634600,0460,41.795195207,"{'type': 'Point', 'coordinates': [-87.791660496, 41.795195207]}","SCHOOL, PUBLIC, BUILDING",-87.791660496,BATTERY,2019-04-01T16:21:13.000,23,1131955,1868425,2019
32,21559,17,494,210,17,11,67,False,0731,072XX S YALE AVE,JC200440,69,2019-03-25T14:15:00.000,CHILD ABUSE,007,False,08B,11635227,1750,41.762655824,"{'type': 'Point', 'coordinates': [-87.630939362, 41.762655824]}",RESIDENCE,-87.630939362,OFFENSE INVOLVING CHILDREN,2019-04-01T16:21:13.000,6,1175878,1856885,2019
4,22260,53,471,275,18,60,9,True,0313,062XX S EVANS AVE,JC199168,42,2019-03-25T14:10:00.000,AGGRAVATED:KNIFE/CUTTING INSTR,003,False,04B,11634660,0420,41.781625079,"{'type': 'Point', 'coordinates': [-87.607215695, 41.781625079]}",RESIDENCE,-87.607215695,BATTERY,2019-04-01T16:21:13.000,20,1182292,1863851,2019
